,Unnamed: 0,app_id,amnt,currency,operation_kind,card_type,operation_type,operation_type_group,ecommerce_flag,payment_system,income_flag,mcc,country,city,mcc_category,day_of_week,hour,days_before,weekofyear,hour_diff,transaction_number,product,flag
7845,7845,39,0.5168336566977262,1,2,10,3,1,1,4,1,2,1,38,2,1,5,23,51,2,290,3,0
7846,7846,39,0.488172983204992,1,3,10,6,2,1,4,2,9,1,1,2,1,16,23,51,12,291,3,0
7847,7847,39,0.4968216419774925,1,2,10,3,1,1,4,1,2,1,38,2,7,5,21,51,36,292,3,0
7848,7848,39,0.3879567115162893,1,1,5,2,1,1,2,1,7,1,38,5,7,5,21,51,0,293,3,0
7849,7849,39,0.4306005074879268,1,3,10,5,1,1,4,1,9,1,1,2,5,8,19,24,51,294,3,0
7850,7850,39,0.4306005074879268,1,3,5,6,2,1,4,2,9,1,1,2,5,8,19,24,0,295,3,0
7851,7851,39,0.3876771200456198,1,3,10,5,1,1,4,1,9,1,1,2,5,8,19,24,0,296,3,0
7852,7852,39,0.3876771200456198,1,3,110,6,2,1,4,2,9,1,1,2,5,8,19,24,0,297,3,0
7853,7853,39,0.4236674797452692,1,3,110,6,2,1,4,2,9,1,1,2,5,8,19,24,0,298,3,0
7854,7854,39,0.4268825677829561,1,3,5,5,1,1,4,1,9,1,1,2,5,8,19,24,0,299,3,0
7855,7855,39,0.2206300392047199,1,3,10,5,1,1,4,1,9,1,1,2,5,8,19,24,0,300,3,0
7856,7856,39,0.2206300392047199,1,3,110,6,2,1,4,2,9,1,1,2,5,8,19,24,0,301,3,0
7857,7857,39,0.1708400034843723,1,3,10,5,1,1,4,1,9,1,1,2,1,5,16,24,69,302,3,0
7858,7858,39,0.1708400034843723,1,3,110,6,2,1,4,2,9,1,1,2,1,5,16,24,0,303,3,0
7859,7859,39,0.4390601144966334,1,4,5,4,2,1,3,2,2,1,38,2,2,4,15,24,23,304,3,0
7860,7860,39,0.3601594373005332,1,1,10,2,1,1,2,1,24,1,38,10,2,7,8,34,170,305,3,0
7861,7861,39,0.3676867203808272,1,1,10,2,1,1,2,1,24,1,38,10,2,8,8,34,1,306,3,0
7862,7862,39,0.3486135079493347,1,1,10,2,1,1,2,1,4,1,38,3,2,8,8,34,1,307,3,0
7863,7863,39,0.3876771200456198,1,2,10,3,1,1,4,1,2,1,38,2,6,10,6,1,49,308,3,0
7864,7864,39,0.4104106563047363,1,2,5,3,1,1,4,1,2,1,38,2,5,7,5,1,21,309,3,0
7865,7865,39,0.4304045104599074,1,1,5,2,1,1,2,1,1,1,38,1,1,2,2,1,67,310,3,0
7866,7866,40,0.4779440811646806,1,4,67,4,2,1,3,2,2,1,3,2,6,16,356,50,-1,1,2,0
7867,7867,40,0.5043136062319842,1,4,67,4,2,1,3,2,2,1,3,2,3,15,318,20,910,2,2,0
7868,7868,40,0.4968216419774925,1,4,67,4,2,1,3,2,2,1,3,2,3,11,290,28,668,3,2,0
7869,7869,40,0.5168336566977262,1,4,67,4,2,1,3,2,2,1,3,2,3,18,255,19,847,4,2,0
7870,7870,40,0.5168336566977262,1,4,67,4,2,1,3,2,2,1,3,2,3,17,248,2,167,5,2,0
7871,7871,40,0.4654254330729043,1,4,67,4,2,1,3,2,2,1,3,2,1,11,240,44,186,6,2,0
7872,7872,40,0.5043136062319842,1,3,67,10,1,1,1,2,11,1,1,8,6,11,174,6,1584,7,2,0
7873,7873,40,0.5168336566977262,1,4,67,4,2,1,3,2,2,1,3,2,1,21,142,23,778,8,2,0
7874,7874,40,0.5139556856183587,1,4,67,4,2,1,3,2,2,1,3,2,1,16,121,12,499,9,2,0
7875,7875,41,0.4562720282845982,2,1,5,2,1,1,2,1,1,24,2,1,1,14,359,52,-1,1,3,0
7876,7876,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,6,20,356,50,77,2,3,0
7877,7877,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,4,9,340,42,374,3,3,0
7878,7878,41,0.5168336566977262,1,4,5,4,2,1,3,2,2,1,2,2,1,16,338,42,55,4,3,0
7879,7879,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,2,2,6,14,328,46,238,5,3,0
7880,7880,41,0.5168336566977262,1,4,5,4,2,1,3,2,2,1,3,2,4,19,319,20,221,6,3,0
7881,7881,41,0.3876771200456198,1,2,37,3,1,1,6,1,2,1,3,2,4,19,319,20,0,7,3,0
7882,7882,41,0.5102951841783337,1,4,5,4,2,1,3,2,2,1,2,2,1,11,317,20,40,8,3,0
7883,7883,41,0.4265442702066148,1,2,37,3,1,1,6,1,2,1,3,2,1,16,317,20,5,9,3,0
7884,7884,41,0.4254111899702809,1,1,5,2,1,1,2,1,37,1,3,18,2,16,316,20,24,10,3,0
7885,7885,41,0.3495059942312813,1,1,5,2,1,1,2,1,13,1,3,3,4,9,312,36,89,11,3,0
7886,7886,41,0.513302224059624,1,1,5,2,1,1,2,1,69,1,3,24,4,18,312,36,9,12,3,0
7887,7887,41,0.3733903963551335,1,1,5,2,1,1,2,1,16,1,2,9,4,18,312,36,0,13,3,0
7888,7888,41,0.3321321709304855,1,1,5,2,1,1,2,1,1,1,3,1,3,20,311,36,26,14,3,0
7889,7889,41,0.4309126857176976,1,1,5,2,1,1,2,1,17,1,3,15,3,11,304,32,158,15,3,0
7890,7890,41,0.3339867313977223,1,1,5,2,1,1,2,1,17,1,3,15,3,11,304,32,0,16,3,0
7891,7891,41,0.3182557509611366,1,1,5,2,1,1,2,1,17,1,3,15,3,11,304,32,0,17,3,0
7892,7892,41,0.3349274118365794,1,1,5,2,1,1,2,1,69,1,3,24,3,18,304,32,7,18,3,0
7893,7893,41,0.4492871471021893,1,2,37,3,1,1,6,1,2,1,3,2,1,13,303,32,19,19,3,0
7894,7894,41,0.3488379638169017,1,2,37,3,1,1,6,1,2,1,3,2,1,13,303,32,0,20,3,0
7895,7895,41,0.3876771200456198,1,2,37,3,1,1,6,1,2,1,3,2,1,13,303,32,0,21,3,0
7896,7896,41,0.3589566202716521,1,1,5,2,1,1,2,1,63,1,3,9,2,17,302,32,27,22,3,0
7897,7897,41,0.3876244009243256,1,1,5,2,1,1,2,1,63,1,3,9,2,17,302,32,0,23,3,0
7898,7898,41,0.3722951001872668,1,1,5,2,1,1,2,1,34,1,3,12,5,18,299,33,73,24,3,0
7899,7899,41,0.3600678227625126,1,1,5,2,1,1,2,1,5,1,3,4,1,13,296,33,66,25,3,0
7900,7900,41,0.3876771200456198,1,4,5,4,2,1,3,2,2,1,3,2,4,10,291,28,117,26,3,0
7901,7901,41,0.3495059942312813,1,1,5,2,1,1,2,1,13,1,3,3,4,10,284,35,168,27,3,0
7902,7902,41,0.315382567586094,1,1,5,2,1,1,2,1,10,1,3,7,3,13,276,18,195,28,3,0
7903,7903,41,0.4184307811214842,2,1,5,2,1,1,2,1,4,18,2,3,2,0,274,18,34,29,3,0
7904,7904,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,7,18,273,18,43,30,3,0
7905,7905,41,0.2589723745861205,1,4,46,4,2,1,3,2,2,1,3,2,4,19,270,43,72,31,3,0
7906,7906,41,0.4264038801106855,1,1,46,1,1,1,1,1,17,1,3,15,4,19,270,43,1,32,3,0
7907,7907,41,0.400589612358757,1,1,46,1,1,1,1,1,17,1,3,15,4,20,270,43,0,33,3,0
7908,7908,41,0.4265442702066148,1,2,37,3,1,1,6,1,2,1,3,2,3,15,269,43,19,34,3,0
7909,7909,41,0.4577739614956804,1,1,46,1,1,1,1,1,35,1,3,9,1,19,268,43,28,35,3,0
7910,7910,41,0.4778317634889246,1,1,46,1,1,1,1,1,39,1,3,7,1,19,268,43,1,36,3,0
7911,7911,41,0.456143102969947,1,1,46,1,1,1,1,1,87,1,3,9,1,19,268,43,0,37,3,0
7912,7912,41,0.3102777870421651,1,1,46,1,1,1,1,1,1,1,3,1,6,20,265,8,73,38,3,0
7913,7913,41,0.4265442702066148,1,2,37,3,1,1,6,1,2,1,3,2,4,18,263,8,47,39,3,0
7914,7914,41,0.4744727276382148,1,1,46,1,1,1,1,1,96,1,3,9,3,19,262,8,25,40,3,0
7915,7915,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,6,21,251,2,265,41,3,0
7916,7916,41,0.4492871471021893,1,2,37,3,1,1,6,1,2,1,3,2,3,14,227,4,569,42,3,0
7917,7917,41,0.4265442702066148,1,2,37,3,1,1,6,1,2,1,3,2,3,14,227,4,0,43,3,0
7918,7918,41,0.2808661731060416,1,1,46,1,1,1,1,1,50,1,3,6,4,10,221,7,140,44,3,0
7919,7919,41,0.3100546698811235,1,1,46,1,1,1,1,1,50,1,3,6,3,14,220,7,27,45,3,0
7920,7920,41,0.5006925661776914,1,4,37,4,2,1,3,2,2,1,3,2,3,19,220,7,5,46,3,0
7921,7921,41,0.4099225430918363,1,1,46,1,1,1,1,1,41,1,3,10,1,21,219,7,27,47,3,0
7922,7922,41,0.3362043949558855,1,1,46,1,1,1,1,1,1,1,2,1,2,10,218,7,12,48,3,0
7923,7923,41,0.4168660188276347,1,1,46,1,1,1,1,1,41,1,3,10,4,18,214,13,104,49,3,0
7924,7924,41,0.3876771200456198,1,2,37,3,1,1,4,1,2,1,3,2,1,11,212,13,41,50,3,0
7925,7925,41,0.3876771200456198,1,2,37,3,1,1,4,1,2,1,3,2,6,16,209,22,76,51,3,0
7926,7926,41,0.4265442702066148,1,2,37,3,1,1,4,1,2,1,3,2,5,15,208,22,23,52,3,0
7927,7927,41,0.5587977774518753,1,1,5,2,1,2,2,1,49,1,1,3,1,9,198,10,234,53,3,0
7928,7928,41,0.4400387406681639,1,1,5,2,1,1,2,1,1,1,3,1,2,17,197,10,32,54,3,0
7929,7929,41,0.3261361175786532,1,1,5,2,1,1,2,1,1,1,3,1,5,18,194,11,73,55,3,0
7930,7930,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,3,2,5,19,194,11,1,56,3,0
7931,7931,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,3,2,5,19,194,11,0,57,3,0
7932,7932,41,0.3957216384856019,1,1,5,2,1,1,2,1,24,1,3,10,5,20,194,11,0,58,3,0
7933,7933,41,0.3149088919834082,1,1,5,2,1,1,2,1,1,1,70,1,3,18,192,11,46,59,3,0
7934,7934,41,0.4318134095847011,1,1,5,2,1,1,2,1,17,1,3,15,3,19,192,11,1,60,3,0
7935,7935,41,0.4779440811646806,1,2,37,3,1,1,4,1,2,1,3,2,1,11,191,11,16,61,3,0
7936,7936,41,0.4779440811646806,1,4,37,4,2,1,3,2,2,1,3,2,6,20,188,3,81,62,3,0
7937,7937,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,3,2,6,20,188,3,0,63,3,0
7938,7938,41,0.381458894652658,1,1,5,2,1,1,2,1,93,1,3,7,6,12,181,40,160,64,3,0
7939,7939,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,2,2,6,14,181,40,1,65,3,0
7940,7940,41,0.4492871471021893,1,2,37,3,1,1,4,1,2,1,3,2,4,17,179,40,51,66,3,0
7941,7941,41,0.4265442702066148,1,2,37,3,1,1,4,1,2,1,3,2,3,16,178,40,23,67,3,0
7942,7942,41,0.3905509016249991,1,1,5,2,1,1,2,1,10,1,3,7,3,20,178,40,4,68,3,0
7943,7943,41,0.3541107903319346,1,1,5,2,1,1,2,1,5,1,3,4,1,17,177,40,21,69,3,0
7944,7944,41,0.5220220007243355,1,1,5,2,1,2,2,1,49,1,1,3,7,22,175,40,53,70,3,0
7945,7945,41,0.3882349168063989,1,1,5,9,1,2,4,1,28,1,1,16,6,12,174,6,14,71,3,0
7946,7946,41,0.4498453137608172,1,1,5,9,1,2,4,1,28,1,1,16,6,17,174,6,5,72,3,0
7947,7947,41,0.5320693454316328,1,1,5,2,1,2,2,1,49,1,1,3,5,17,173,6,25,73,3,0
7948,7948,41,0.490003596247903,1,1,5,2,1,2,2,1,49,1,1,3,5,17,173,6,0,74,3,0
7949,7949,41,0.4265442702066148,1,1,5,13,1,2,4,1,66,1,3,6,5,17,173,6,0,75,3,0
7950,7950,41,0.2301224600273748,1,1,37,2,1,1,2,1,1,1,3,1,5,20,173,6,2,76,3,0
7951,7951,41,0.4492871471021893,1,2,37,3,1,1,4,1,2,1,3,2,4,10,172,6,15,77,3,0
7952,7952,41,0.2589723745861205,1,1,37,16,1,2,4,1,20,1,1,11,4,10,172,6,0,78,3,0
7953,7953,41,0.2589723745861205,1,1,37,16,1,2,4,1,20,1,1,11,4,10,172,6,0,79,3,0
7954,7954,41,0.3882349168063989,1,1,5,9,1,2,4,1,28,1,1,16,4,12,172,6,1,80,3,0
7955,7955,41,0.4654254330729043,1,2,37,3,1,1,4,1,2,1,3,2,3,17,171,6,30,81,3,0
7956,7956,41,0.4061399043102222,1,1,5,2,1,1,2,1,17,1,3,15,1,14,170,6,21,82,3,0
7957,7957,41,0.3799996609059913,1,1,5,2,1,1,2,1,38,1,3,9,1,20,170,6,6,83,3,0
7958,7958,41,0.4492871471021893,1,2,37,3,1,1,4,1,2,1,3,2,3,13,150,37,473,84,3,0
7959,7959,41,0.4265442702066148,1,2,37,3,1,1,4,1,2,1,3,2,3,13,150,37,0,85,3,0
7960,7960,41,0.4779440811646806,1,4,37,4,2,1,3,2,2,1,3,2,1,8,149,37,19,86,3,0
7961,7961,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,5,18,145,23,106,87,3,0
7962,7962,41,0.5168336566977262,1,4,5,4,2,1,3,2,2,1,3,2,3,19,143,23,49,88,3,0
7963,7963,41,0.5946198205801868,1,4,5,4,2,1,3,2,2,1,3,2,5,17,131,14,286,89,3,0
7964,7964,41,0.5102951841783337,1,1,46,1,1,1,1,1,22,1,3,9,5,18,131,14,1,90,3,0
7965,7965,41,0.3626771166092179,1,1,46,1,1,1,1,1,24,1,3,10,5,19,131,14,1,91,3,0
7966,7966,41,0.3557822376736981,1,1,46,1,1,1,1,1,1,1,3,1,3,20,129,14,50,92,3,0
7967,7967,41,0.3994650478266206,1,1,46,1,1,1,1,1,69,1,70,24,3,21,129,14,0,93,3,0
7968,7968,41,0.3645593306221397,1,1,46,1,1,1,1,1,31,1,3,6,3,21,129,14,0,94,3,0
7969,7969,41,0.4452163304654328,1,1,46,1,1,1,1,1,14,1,2,6,2,15,127,14,42,95,3,0
7970,7970,41,0.4601654957295567,1,1,46,1,1,1,1,1,69,1,3,24,6,15,125,12,48,96,3,0
7971,7971,41,0.4492871471021893,1,4,37,4,2,1,3,2,2,1,2,2,5,13,124,12,22,97,3,0
7972,7972,41,0.3488379638169017,1,2,37,3,1,1,4,1,2,1,3,2,5,13,124,12,0,98,3,0
7973,7973,41,0.3538696508347043,1,1,46,1,1,1,1,1,38,1,3,9,4,20,123,12,31,99,3,0
7974,7974,41,0.4444062999132738,1,1,46,1,1,1,1,1,55,1,3,13,3,19,115,41,191,100,3,0
7975,7975,41,0.3488379638169017,1,4,5,4,2,1,3,2,2,1,3,2,1,9,114,41,14,101,3,0
7976,7976,41,0.4837990158454678,1,1,46,1,1,1,1,1,69,1,3,24,1,16,107,16,174,102,3,0
7977,7977,41,0.4911768765395651,1,1,46,1,1,1,1,1,57,1,3,9,3,13,94,17,309,103,3,0
7978,7978,41,0.4466063422483028,1,1,46,1,1,1,1,1,16,1,3,9,3,15,94,17,3,104,3,0
7979,7979,41,0.4641487727779917,1,1,46,1,1,1,1,1,55,1,3,13,2,13,92,17,45,105,3,0
7980,7980,41,0.4067377840353569,1,1,46,1,1,1,1,1,24,1,3,10,4,10,88,49,93,106,3,0
7981,7981,41,0.3960943931401504,1,1,46,1,1,1,1,1,1,1,3,1,3,18,80,25,201,107,3,0
7982,7982,41,0.3743937366093948,1,1,46,1,1,1,1,1,1,1,3,1,3,18,80,25,0,108,3,0
7983,7983,41,0.3978985484558824,1,1,46,1,1,2,1,1,108,1,1,11,2,21,78,25,51,109,3,0
7984,7984,41,0.446948530994496,1,1,5,2,1,1,2,1,10,1,3,7,6,21,76,27,47,110,3,0
7985,7985,41,0.3362043949558855,1,1,5,2,1,1,2,1,10,1,3,7,6,21,76,27,0,111,3,0
7986,7986,41,0.3571799040348357,1,1,5,2,1,1,2,1,24,1,3,10,3,18,73,27,69,112,3,0
7987,7987,41,0.4265442702066148,1,4,46,4,2,1,3,2,2,1,3,2,1,19,72,27,25,113,3,0
7988,7988,41,0.4265442702066148,1,4,46,4,2,1,3,2,2,1,3,2,1,19,72,27,0,114,3,0
7989,7989,41,0.5168336566977262,1,4,46,4,2,1,3,2,2,1,3,2,5,18,68,26,96,115,3,0
7990,7990,41,0.4318899459349248,1,1,5,2,1,1,2,1,108,1,3,9,4,18,67,26,24,116,3,0
7991,7991,41,0.3431865106597334,1,1,5,2,1,1,2,1,1,1,3,1,1,19,65,26,49,117,3,0
7992,7992,41,0.3495059942312813,1,1,5,2,1,1,2,1,13,1,3,3,3,10,59,45,135,118,3,0
7993,7993,41,0.3876771200456198,1,1,5,2,1,1,2,1,14,1,2,6,3,20,59,45,10,119,3,0
7994,7994,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,2,2,6,16,55,47,92,120,3,0
7995,7995,41,0.5333345663583302,1,1,5,2,1,1,2,1,54,1,3,12,3,20,52,47,76,121,3,0
7996,7996,41,0.4265442702066148,1,2,37,3,1,1,4,1,2,1,3,2,5,15,47,30,115,122,3,0
7997,7997,41,0.4283380806757683,1,1,5,2,1,1,2,1,17,1,3,15,1,18,44,30,74,123,3,0
7998,7998,41,0.3848018039950521,1,1,5,2,1,1,2,1,14,1,2,6,1,19,44,30,2,124,3,0
7999,7999,41,0.4104106563047363,1,1,5,2,1,1,2,1,14,1,2,6,7,10,42,30,39,125,3,0
8000,8000,41,0.4832912862498381,1,1,5,2,1,1,2,1,74,1,3,12,5,17,40,31,54,126,3,0
8001,8001,41,0.3571509370418119,1,1,5,2,1,1,2,1,34,1,3,12,3,19,38,31,51,127,3,0
8002,8002,41,0.488172983204992,1,4,46,4,2,1,3,2,2,1,2,2,1,16,37,31,21,128,3,0
8003,8003,41,0.4137487302404463,1,1,5,2,1,1,2,1,1,1,3,1,7,20,35,31,52,129,3,0
8004,8004,41,0.4755368662048695,1,1,5,2,1,1,2,1,35,1,3,9,6,20,34,38,24,130,3,0
8005,8005,41,0.4811071859924279,1,1,5,2,1,1,2,1,35,1,3,9,6,20,34,38,0,131,3,0
8006,8006,41,0.4779440811646806,1,4,46,4,2,1,3,2,2,1,3,2,6,21,34,38,1,132,3,0
8007,8007,41,0.3876771200456198,1,1,5,2,1,1,2,1,69,1,3,24,1,16,30,38,91,133,3,0
8008,8008,41,0.4448127768233939,1,1,5,2,1,1,2,1,69,1,3,24,6,11,20,24,235,134,3,0
8009,8009,41,0.4616271571483067,1,1,46,1,1,1,1,1,1,1,3,1,5,21,12,34,203,135,3,0
8010,8010,41,0.3794830736711641,1,1,46,1,1,1,1,1,1,1,3,1,4,19,11,34,22,136,3,0
8011,8011,41,0.3160495152676443,1,1,46,1,1,1,1,1,10,1,3,7,4,19,11,34,0,137,3,0
8012,8012,41,0.3583926568102709,1,1,46,1,1,1,1,1,24,1,3,10,4,21,11,34,1,138,3,0
8013,8013,41,0.3219013987699602,1,1,46,1,1,1,1,1,1,1,3,1,1,19,9,34,47,139,3,0
8014,8014,41,0.3257487171152323,1,1,46,1,1,1,1,1,1,1,3,1,1,19,9,34,0,140,3,0
8015,8015,41,0.2847877557199689,1,1,46,1,1,1,1,1,14,1,3,6,1,19,9,34,0,141,3,0
8016,8016,41,0.3394740901775684,1,1,46,1,1,1,1,1,1,1,3,1,1,20,9,34,0,142,3,0
8017,8017,41,0.4265442702066148,1,2,37,3,1,1,4,1,2,1,3,2,4,17,4,1,117,143,3,0
8018,8018,41,0.3730276679293607,1,1,46,1,1,1,1,1,45,1,3,11,4,19,4,1,2,144,3,0
8019,8019,41,0.3306418267477649,1,1,46,1,1,1,1,1,24,1,3,10,4,20,4,1,1,145,3,0
8020,8020,41,0.4299445040841458,1,1,46,1,1,1,1,1,10,1,3,7,3,15,3,1,19,146,3,0
8021,8021,41,0.3532518769758863,1,1,46,1,1,1,1,1,1,1,3,1,3,20,3,1,5,147,3,0
8022,8022,41,0.3599760584050663,1,1,46,1,1,1,1,1,4,1,3,3,1,13,2,1,17,148,3,0
8023,8023,41,0.3536644809824674,1,1,46,1,1,1,1,1,13,1,3,3,1,17,2,1,4,149,3,0
8024,8024,41,0.4779440811646806,1,4,5,4,2,1,3,2,2,1,3,2,1,18,2,1,1,150,3,0
8025,8025,42,0.2975890792412704,1,2,17,3,1,1,6,1,2,1,1,2,7,16,350,50,-1,1,3,0
8026,8026,42,0.4061399043102222,1,5,17,11,2,1,2,2,47,1,1,13,6,0,349,39,8,2,3,0
8027,8027,42,0.5395840117062823,1,2,17,3,1,1,6,1,2,1,1,2,4,18,347,39,67,3,3,0
8028,8028,42,0.3733180380058769,1,1,17,2,1,1,2,1,3,1,1,4,4,20,347,39,2,4,3,0
8029,8029,42,0.3402625887544158,1,1,17,2,1,2,2,1,18,9,31,6,4,22,347,39,2,5,3,0
8030,8030,42,0.452907486049819,1,1,17,2,1,2,2,1,74,1,1,12,3,12,346,39,14,6,3,0
8031,8031,42,0.3401319393541313,1,1,17,9,1,2,6,1,6,1,1,3,3,18,346,39,6,7,3,0
8032,8032,42,0.2885187538854928,1,1,17,2,1,1,2,1,3,1,1,4,3,18,346,39,0,8,3,0
8033,8033,42,0.2844359433319842,1,1,17,9,1,2,6,1,6,1,1,3,3,18,346,39,0,9,3,0
8034,8034,42,0.3260857385011351,1,1,17,2,1,1,2,1,3,1,1,4,1,14,345,39,20,10,3,0
8035,8035,42,0.2975890792412704,1,1,17,2,1,1,2,1,26,1,1,14,2,22,344,39,32,11,3,0
8036,8036,42,0.4265442702066148,1,2,17,3,1,1,6,1,2,1,1,2,7,12,343,39,13,12,3,0
8037,8037,42,0.3096057563503235,1,1,17,9,1,2,6,1,6,1,1,3,7,17,343,39,6,13,3,0
8038,8038,42,0.4266003280455157,1,1,17,2,1,1,2,1,1,1,1,1,7,20,343,39,3,14,3,0
8039,8039,42,0.305395240024642,1,1,17,9,1,2,6,1,6,1,1,3,5,8,341,42,36,15,3,0
8040,8040,42,0.2844359433319842,1,1,17,9,1,2,6,1,6,1,1,3,5,9,341,42,1,16,3,0
8041,8041,42,0.3722951001872668,1,1,17,2,1,1,2,1,33,1,1,7,5,12,341,42,3,17,3,0
8042,8042,42,0.3299795933308628,1,1,17,2,1,1,2,1,5,1,1,4,1,21,338,42,81,18,3,0
8043,8043,42,0.2926303422703275,1,1,17,2,1,1,2,1,3,1,1,4,2,17,337,42,21,19,3,0
8044,8044,42,0.3488379638169017,1,2,17,3,1,1,6,1,2,1,1,2,5,10,334,48,65,20,3,0
8045,8045,42,0.5871270548274807,1,2,17,3,1,1,6,1,2,1,1,2,1,16,331,48,77,21,3,0
8046,8046,42,0.3751696795991723,1,1,17,2,1,1,2,1,34,1,1,12,1,20,331,48,4,22,3,0
8047,8047,42,0.3730276679293607,1,1,17,2,1,1,2,1,3,1,1,4,1,20,331,48,0,23,3,0
8048,8048,42,0.2917079013544891,1,1,17,2,1,1,2,1,3,1,1,4,1,20,331,48,0,24,3,0
8049,8049,42,0.3676867203808272,1,1,17,2,1,1,2,1,3,1,1,4,1,20,331,48,0,25,3,0
8050,8050,42,0.4156534265560268,1,1,17,2,1,1,2,1,17,1,1,15,1,22,331,48,2,26,3,0
8051,8051,42,0.2297496088743847,1,1,17,2,1,2,2,1,18,9,31,6,2,2,330,48,5,27,3,0
8052,8052,42,0.4123285914206606,1,1,17,2,1,1,2,1,1,1,1,1,2,16,330,48,13,28,3,0
8053,8053,42,0.462251866736921,1,1,17,2,1,1,2,1,47,1,1,13,2,16,330,48,1,29,3,0
8054,8054,42,0.3233311294126596,1,1,17,2,1,1,2,1,65,1,1,6,2,19,330,48,3,30,3,0
8055,8055,42,0.3898757907985606,1,1,17,2,1,1,2,1,5,1,1,4,2,20,330,48,1,31,3,0
8056,8056,42,0.3978985484558824,1,1,17,2,1,2,2,1,61,1,1,2,7,10,329,48,14,32,3,0
8057,8057,42,0.3930202487904465,1,2,17,3,1,1,6,1,2,1,1,2,7,13,329,48,3,33,3,0
8058,8058,42,0.4843747800779779,1,3,17,5,1,1,6,1,9,1,1,2,1,16,317,20,291,34,3,0
8059,8059,42,0.4688439130645879,1,3,17,5,1,1,6,1,9,1,1,2,1,16,317,20,0,35,3,0
8060,8060,42,0.2885187538854928,1,1,17,2,1,2,2,1,20,1,1,11,1,17,317,20,1,36,3,0
8061,8061,42,0.3260857385011351,1,1,17,2,1,1,2,1,3,1,1,4,1,21,317,20,4,37,3,0
8062,8062,42,0.3781724003252536,1,1,17,2,1,1,2,1,1,1,1,1,1,22,317,20,1,38,3,0
8063,8063,42,0.3772329227555472,1,1,17,2,1,1,2,1,47,1,1,13,2,0,316,20,2,39,3,0
8064,8064,42,0.3333261285705516,1,1,17,2,1,2,2,1,18,9,31,6,2,8,316,20,8,40,3,0
8065,8065,42,0.3578229677336535,1,1,17,2,1,1,2,1,3,1,1,4,2,11,316,20,3,41,3,0
8066,8066,42,0.4551413407138539,1,1,17,2,1,1,2,1,37,1,1,18,2,13,316,20,2,42,3,0
8067,8067,42,0.3362043949558855,1,1,17,2,1,1,2,1,1,1,1,1,2,18,316,20,5,43,3,0
8068,8068,42,0.3725892759177539,1,1,17,2,1,1,2,1,41,1,1,10,2,21,316,20,3,44,3,0
8069,8069,42,0.4069409727621595,1,1,17,2,1,1,2,1,5,1,1,4,7,12,315,20,16,45,3,0
8070,8070,42,0.4248214960709841,1,1,17,2,1,1,2,1,7,1,1,5,7,13,315,20,0,46,3,0
8071,8071,42,0.2589723745861205,1,1,17,2,1,1,2,1,56,1,1,3,6,0,314,36,11,47,3,0
8072,8072,42,0.2815390992632914,1,1,17,2,1,1,2,1,56,1,1,3,6,0,314,36,0,48,3,0
8073,8073,42,0.2815390992632914,1,1,17,2,1,1,2,1,56,1,1,3,6,14,314,36,14,49,3,0
8074,8074,42,0.2589723745861205,1,1,17,2,1,1,2,1,56,1,1,3,5,13,313,36,23,50,3,0
8075,8075,42,0.2815390992632914,1,1,17,2,1,1,2,1,56,1,1,3,5,13,313,36,0,51,3,0
8076,8076,42,0.3163900253845363,1,1,17,2,1,1,2,1,1,1,1,1,5,15,313,36,2,52,3,0
8077,8077,42,0.4023433142119545,1,1,17,2,1,1,2,1,25,1,53,6,5,15,313,36,0,53,3,0
8078,8078,42,0.4842821518918416,1,1,17,2,1,1,2,1,57,1,1,9,5,16,313,36,0,54,3,0
8079,8079,42,0.3703444208888948,1,1,17,9,1,2,6,1,6,1,1,3,5,19,313,36,4,55,3,0
8080,8080,42,0.3547837434980579,1,1,17,2,1,1,2,1,1,1,1,1,5,19,313,36,0,56,3,0
8081,8081,42,0.3369014709023598,1,1,17,9,1,2,6,1,6,1,1,3,5,20,313,36,0,57,3,0
8082,8082,42,0.3274139399661681,1,1,17,2,1,1,2,1,3,1,1,4,4,0,312,36,4,58,3,0
8083,8083,42,0.3588630190955319,1,1,17,2,1,1,2,1,6,1,1,3,4,8,312,36,9,59,3,0
8084,8084,42,0.4337701941662099,1,3,17,5,1,1,6,1,9,1,1,2,4,11,312,36,3,60,3,0
8085,8085,42,0.3202481694450788,1,1,17,2,1,2,2,1,20,1,1,11,4,12,312,36,1,61,3,0
8086,8086,42,0.2913970202708266,1,1,17,9,1,2,6,1,6,1,1,3,4,18,312,36,6,62,3,0
8087,8087,42,0.3676867203808272,1,1,17,2,1,1,2,1,34,1,1,12,4,18,312,36,0,63,3,0
